,id_hecho,fecha,rol,vehiculo_victima,sexo_victima,edad_victima,gravedad,Victima_fatal,Victima_no_fatal
20821,LC-2021-0322349,2021-06-20,,,MASCULINO,16.0,LEVE,0,1
20822,LC-2021-0327475,2021-07-02,,,FEMENINO,38.0,LEVE,0,1
20823,LC-2021-0327882,2021-07-12,,MOTO,MASCULINO,32.0,GRAVE,0,1
20824,LC-2021-0336598,2021-07-16,,CICLISTA,MASCULINO,48.0,LEVE,0,1
20825,LC-2021-0336757,2021-07-15,,MOTO,MASCULINO,44.0,LEVE,0,1
20826,LC-2021-0347626,2021-07-23,,MOTO,MASCULINO,61.0,LEVE,0,1
20827,LC-2021-0366392,2021-07-26,,MOTO,MASCULINO,43.0,LEVE,0,1
20828,LC-2021-0367294,2021-07-26,,AUTO,FEMENINO,41.0,LEVE,0,1
20829,LC-2021-0378029,2021-07-30,,CICLISTA,FEMENINO,61.0,LEVE,0,1
20830,LC-2021-0379503,2021-07-31,,CICLISTA,MASCULINO,26.0,LEVE,0,1
20831,LC-2021-0380668,2021-07-31,,,FEMENINO,29.0,LEVE,0,1
20832,LC-2021-0400152,2021-08-12,,,MASCULINO,,GRAVE,0,1
20833,LC-2021-0401266,2021-07-21,,,MASCULINO,40.0,LEVE,0,1
20834,LC-2021-0401540,2021-07-28,,,MASCULINO,12.0,LEVE,0,1
20835,LC-2021-0402076,2021-08-12,,,MASCULINO,64.0,LEVE,0,1
20836,LC-2021-0424424,2021-08-27,,,MASCULINO,51.0,LEVE,0,1
20837,LC-2021-0427069,2021-08-28,,MOTO,MASCULINO,18.0,GRAVE,0,1
20838,LC-2021-0449983,2021-09-10,,,,,LEVE,0,1
20839,LC-2021-0465488,2021-09-19,,,MASCULINO,17.0,LEVE,0,1
20840,LC-2021-0469511,2021-09-21,,,FEMENINO,41.0,LEVE,0,1
20841,LC-2021-0469877,2021-09-21,,,MASCULINO,45.0,LEVE,0,1
20842,LC-2021-0473756,2021-09-23,,,FEMENINO,19.0,LEVE,0,1
20843,LC-2021-0479611,2021-09-27,,CICLISTA,MASCULINO,19.0,LEVE,0,1
20844,LC-2021-0487302,2021-09-30,,CICLISTA,FEMENINO,29.0,LEVE,0,1
20845,LC-2021-0488003,2021-10-01,,,MASCULINO,27.0,LEVE,0,1
20846,LC-2021-0490262,2021-10-02,,,MASCULINO,43.0,LEVE,0,1
20847,LC-2021-0490262,2021-10-02,,,FEMENINO,39.0,LEVE,0,1
20848,LC-2021-0490262,2021-10-02,,,MASCULINO,24.0,LEVE,0,1
20849,LC-2021-0493276,2021-09-14,,,MASCULINO,44.0,LEVE,0,1
20850,LC-2021-0502286,2021-10-09,,,FEMENINO,43.0,LEVE,0,1
20851,LC-2021-0503337,2021-10-10,,,MASCULINO,39.0,LEVE,0,1
20852,LC-2021-0503337,2021-10-10,,,FEMENINO,33.0,LEVE,0,1
20853,LC-2021-0503337,2021-10-10,,,FEMENINO,26.0,LEVE,0,1
20854,LC-2021-0510406,2021-10-14,,,MASCULINO,23.0,LEVE,0,1
20855,LC-2021-0529622,2021-10-24,,,FEMENINO,16.0,LEVE,0,1
20856,LC-2021-0533733,2021-10-26,,,FEMENINO,10.0,LEVE,0,1
20857,LC-2021-0537647,2021-08-24,,,MASCULINO,24.0,LEVE,0,1
20858,LC-2021-0541246,2021-10-30,,,FEMENINO,30.0,LEVE,0,1
20859,LC-2021-0554041,2021-11-06,,MOTO,MASCULINO,37.0,LEVE,0,1
20860,LC-2021-0566232,2021-11-12,,CAMION,MASCULINO,49.0,LEVE,0,1
20861,LC-2021-0572990,2021-10-20,,,,,LEVE,0,1
20862,LC-2021-0580613,2021-11-20,,,FEMENINO,19.0,LEVE,0,1
20863,LC-2021-0603174,2021-12-03,,MOTO,MASCULINO,25.0,LEVE,0,1
20864,LC-2021-0608050,2021-12-06,,,MASCULINO,37.0,LEVE,0,1
20865,LC-2021-0630023,2021-12-18,,,MASCULINO,39.0,LEVE,0,1
20866,LC-2021-0638701,2021-12-22,,,,,LEVE,0,1
20867,LC-2021-0641514,2021-12-24,,,MASCULINO,28.0,LEVE,0,1
20868,LC-2021-0644920,2021-12-27,,,MASCULINO,41.0,LEVE,0,1
20869,LC-2021-0647297,2021-12-27,,,MASCULINO,40.0,LEVE,0,1
20870,LC-2021-0304286,2021-06-28,,AUTO,,,LEVE,0,1
20871,LC-2021-0350205,2021-07-25,,MOTO,FEMENINO,20.0,LEVE,0,1
20872,LC-2021-0484179,2021-09-28,,,,,LEVE,0,1
20873,LC-2021-0495727,2021-10-05,,TRANSPORTE PUBLICO,FEMENINO,71.0,LEVE,0,1
20874,LC-2021-0501178,2021-09-26,,,,,LEVE,0,1
20875,LC-2021-0501317,2021-10-09,,MOTO,MASCULINO,31.0,LEVE,0,1
20876,LC-2021-0550873,2021-11-02,,AUTO,MASCULINO,26.0,LEVE,0,1
20877,LC-2021-0586699,2021-11-24,,PEATON,FEMENINO,33.0,LEVE,0,1
20878,LC-2021-0588494,2021-11-23,,MOTO,MASCULINO,22.0,LEVE,0,1
20879,LC-2021-0590935,2021-11-22,,MOTO,FEMENINO,23.0,LEVE,0,1
20880,LC-2021-0604063,2021-12-04,,,MASCULINO,22.0,LEVE,0,1
20881,LC-2021-0616129,2021-12-10,,,MASCULINO,19.0,LEVE,0,1
20882,LC-2021-0618295,2021-12-12,,MOTO,MASCULINO,23.0,LEVE,0,1
20883,LC-2021-0627063,2021-12-16,,,MASCULINO,,LEVE,0,1
20884,LC-2021-0628972,2021-12-17,,AUTO,,,LEVE,0,1
20885,LC-2021-0628972,2021-12-17,,AUTO,FEMENINO,23.0,LEVE,0,1
20886,LC-2021-0628972,2021-12-17,,AUTO,,,LEVE,0,1
20887,LC-2021-0628972,2021-12-17,,AUTO,,,LEVE,0,1
20888,LC-2021-0628972,2021-12-17,,AUTO,MASCULINO,35.0,LEVE,0,1
20889,LC-2021-0628972,2021-12-17,,AUTO,MASCULINO,34.0,LEVE,0,1
20890,LC-2021-0628972,2021-12-17,,AUTO,MASCULINO,33.0,LEVE,0,1
20891,LC-2021-0628972,2021-12-17,,AUTO,MASCULINO,22.0,LEVE,0,1
20892,LC-2021-0630517,2021-12-15,,,FEMENINO,36.0,LEVE,0,1
20893,LC-2021-0647140,2021-12-27,,CICLISTA,MASCULINO,23.0,LEVE,0,1
20894,LC-2021-0006243,2021-01-05,,TRANSPORTE PUBLICO,FEMENINO,34.0,LEVE,0,1
20895,LC-2021-0010645,2021-01-01,,MOTO,MASCULINO,25.0,LEVE,0,1
20896,LC-2021-0018820,2021-01-13,,MOTO,FEMENINO,48.0,LEVE,0,1
20897,LC-2021-0029186,2021-01-20,,CICLISTA,MASCULINO,33.0,LEVE,0,1
20898,LC-2021-0033056,2021-01-18,,AUTO,FEMENINO,38.0,LEVE,0,1
20899,LC-2021-0042973,2021-01-28,,AUTO,FEMENINO,24.0,LEVE,0,1
20900,LC-2021-0048274,2021-01-31,,MOTO,FEMENINO,33.0,LEVE,0,1
20901,LC-2021-0053312,2021-02-04,,AUTO,MASCULINO,51.0,LEVE,0,1
20902,LC-2021-0064708,2021-02-10,,AUTO,MASCULINO,8.0,LEVE,0,1
20903,LC-2021-0089034,2021-02-27,,MOTO,MASCULINO,41.0,LEVE,0,1
20904,LC-2021-0089034,2021-02-27,,MOTO,FEMENINO,24.0,LEVE,0,1
20905,LC-2021-0133309,2021-03-12,,PEATON,FEMENINO,73.0,LEVE,0,1
20906,LC-2021-0146466,2021-03-09,,CICLISTA,MASCULINO,50.0,LEVE,0,1
20907,LC-2021-0176319,2021-04-14,,MOTO,MASCULINO,22.0,LEVE,0,1
20908,LC-2021-0215606,2021-03-29,,,,,LEVE,0,1
20909,LC-2021-0248525,2021-06-02,,MOTO,MASCULINO,50.0,LEVE,0,1
20910,LC-2021-0254633,2021-04-10,,,FEMENINO,5.0,GRAVE,0,1
20911,LC-2021-0264704,2021-06-08,,TRANSPORTE PUBLICO,FEMENINO,49.0,LEVE,0,1
20912,LC-2021-0269818,2021-06-10,,TAXI,MASCULINO,47.0,LEVE,0,1
20913,LC-2021-0305786,2021-06-20,,PEATON,FEMENINO,30.0,LEVE,0,1
20914,LC-2021-0318679,2021-07-06,,MOTO,MASCULINO,21.0,LEVE,0,1
20915,LC-2021-0336284,2021-07-16,,,FEMENINO,24.0,LEVE,0,1
20916,LC-2021-0461913,2021-09-17,,MOTO,MASCULINO,28.0,LEVE,0,1
20917,LC-2021-0484229,2021-09-29,,CICLISTA,FEMENINO,39.0,LEVE,0,1
20918,LC-2021-0484229,2021-09-29,,CICLISTA,FEMENINO,4.0,LEVE,0,1
20919,LC-2021-0512719,2021-10-15,,MOTO,FEMENINO,44.0,LEVE,0,1
20920,LC-2021-0521233,2021-10-15,,UTILITARIO,FEMENINO,23.0,LEVE,0,1
20921,LC-2021-0528175,2021-10-23,,,FEMENINO,42.0,LEVE,0,1
20922,LC-2021-0539496,2021-10-29,,,MASCULINO,57.0,LEVE,0,1
20923,LC-2021-0552639,2021-11-04,,TRANSPORTE PUBLICO,MASCULINO,28.0,LEVE,0,1
20924,LC-2021-0568162,2021-11-13,,AUTO,MASCULINO,23.0,LEVE,0,1
20925,LC-2021-0578361,2021-11-19,,CICLISTA,MASCULINO,28.0,LEVE,0,1
20926,LC-2021-0594266,2021-11-29,,MOTO,MASCULINO,45.0,LEVE,0,1
20927,LC-2021-0594641,2021-11-29,,TAXI,MASCULINO,51.0,LEVE,0,1
20928,LC-2021-0594921,2021-11-26,,MOTO,MASCULINO,34.0,LEVE,0,1
20929,LC-2021-0604490,2021-12-04,,PEATON,MASCULINO,42.0,LEVE,0,1
20930,LC-2021-0606148,2021-12-05,,,FEMENINO,40.0,LEVE,0,1
20931,LC-2021-0606603,2021-12-06,,,MASCULINO,28.0,LEVE,0,1
20932,LC-2021-0607848,2021-12-06,,,MASCULINO,33.0,LEVE,0,1
20933,LC-2021-0610345,2021-12-07,,,MASCULINO,32.0,LEVE,0,1
20934,LC-2021-0621343,2021-12-07,,AUTO,FEMENINO,39.0,LEVE,0,1
20935,LC-2021-0628203,2021-12-17,,,MASCULINO,45.0,LEVE,0,1
20936,LC-2021-0638163,2021-11-18,,MOTO,MASCULINO,38.0,LEVE,0,1
20937,LC-2021-0640379,2021-12-23,,MOTO,MASCULINO,37.0,LEVE,0,1
20938,LC-2021-0033138,2021-01-13,,AUTO,MASCULINO,28.0,LEVE,0,1
20939,LC-2021-0051153,2021-02-03,,CICLISTA,MASCULINO,39.0,LEVE,0,1
20940,LC-2021-0075350,2021-02-19,,MOTO,MASCULINO,46.0,LEVE,0,1
20941,LC-2021-0089110,2021-02-26,,MOTO,MASCULINO,29.0,LEVE,0,1
20942,LC-2021-0090232,2021-02-28,,CICLISTA,MASCULINO,23.0,LEVE,0,1
20943,LC-2021-0112863,2021-03-12,,MOTO,MASCULINO,30.0,LEVE,0,1
20944,LC-2021-0136049,2021-03-25,,AUTO,FEMENINO,40.0,LEVE,0,1
20945,LC-2021-0137357,2021-03-23,,CICLISTA,MASCULINO,64.0,LEVE,0,1
20946,LC-2021-0153736,2021-04-05,,MOVIL,MASCULINO,27.0,LEVE,0,1
20947,LC-2021-0160037,2021-03-31,,MOTO,MASCULINO,51.0,LEVE,0,1
20948,LC-2021-0165088,2021-04-09,,TRANSPORTE PUBLICO,FEMENINO,42.0,LEVE,0,1
20949,LC-2021-0199373,2021-04-30,,CICLISTA,FEMENINO,42.0,LEVE,0,1
20950,LC-2021-0213421,2021-04-23,,,,,LEVE,0,1
20951,LC-2021-0232864,2021-05-22,,,,,LEVE,0,1
20952,LC-2021-0233331,2021-05-23,,,MASCULINO,37.0,GRAVE,0,1
20953,LC-2021-0241150,2021-05-26,,,,,LEVE,0,1
20954,LC-2021-0245413,2021-05-28,,CICLISTA,FEMENINO,65.0,LEVE,0,1
20955,LC-2021-0251533,2021-06-04,,PEATON,MASCULINO,22.0,LEVE,0,1
20956,LC-2021-0252156,2021-06-06,,CICLISTA,FEMENINO,57.0,LEVE,0,1
20957,LC-2021-0254654,2021-06-08,,PEATON,MASCULINO,86.0,LEVE,0,1
20958,LC-2021-0335356,2021-07-16,,CICLISTA,MASCULINO,32.0,LEVE,0,1
20959,LC-2021-0340207,2021-07-19,,,FEMENINO,57.0,LEVE,0,1
20960,LC-2021-0349589,2021-07-20,,PEATON,MASCULINO,49.0,LEVE,0,1
20961,LC-2021-0390634,2021-08-06,,,FEMENINO,32.0,LEVE,0,1
20962,LC-2021-0424866,2021-08-25,,,MASCULINO,30.0,LEVE,0,1
20963,LC-2021-0426133,2021-08-27,,,,,LEVE,0,1
20964,LC-2021-0446268,2021-09-01,,,MASCULINO,33.0,LEVE,0,1
20965,LC-2021-0477245,2021-09-25,,,FEMENINO,9.0,LEVE,0,1
20966,LC-2021-0480239,2021-09-27,,,MASCULINO,23.0,LEVE,0,1
20967,LC-2021-0495211,2021-10-05,,,MASCULINO,90.0,LEVE,0,1
20968,LC-2021-0501831,2021-10-06,,,MASCULINO,26.0,LEVE,0,1
20969,LC-2021-0522304,2021-10-21,,,FEMENINO,35.0,GRAVE,0,1
20970,LC-2021-0533170,2021-07-09,,,FEMENINO,50.0,LEVE,0,1
20971,LC-2021-0533725,2021-10-25,,,FEMENINO,37.0,LEVE,0,1
20972,LC-2021-0533725,2021-10-25,,,MASCULINO,35.0,LEVE,0,1
20973,LC-2021-0538341,2021-10-28,,,MASCULINO,31.0,LEVE,0,1
20974,LC-2021-0538341,2021-10-28,,,FEMENINO,21.0,LEVE,0,1
20975,LC-2021-0571285,2021-11-15,,AUTO,MASCULINO,25.0,LEVE,0,1
20976,LC-2021-0591208,2021-11-26,,PEATON,FEMENINO,24.0,LEVE,0,1
20977,LC-2021-0605910,2021-12-05,,CICLISTA,MASCULINO,29.0,LEVE,0,1
20978,LC-2021-0607736,2021-12-06,,MOTO,MASCULINO,33.0,LEVE,0,1
20979,LC-2021-0609369,2021-12-01,,TRANSPORTE PUBLICO,FEMENINO,60.0,LEVE,0,1
20980,LC-2021-0611868,2021-12-09,,TAXI,FEMENINO,20.0,LEVE,0,1
20981,LC-2021-0630341,2021-06-24,,,FEMENINO,35.0,LEVE,0,1
20982,LC-2021-0645417,2021-12-26,,,MASCULINO,50.0,LEVE,0,1
20983,LC-2021-0044021,2021-01-29,,MOTO,,,LEVE,0,1
20984,LC-2021-0044021,2021-01-29,,MOTO,FEMENINO,28.0,LEVE,0,1
20985,LC-2021-0056590,2021-02-06,,CICLISTA,MASCULINO,31.0,LEVE,0,1
20986,LC-2021-0071886,2021-02-17,,MOTO,MASCULINO,24.0,LEVE,0,1
20987,LC-2021-0072440,2021-02-18,,CICLISTA,FEMENINO,23.0,GRAVE,0,1
20988,LC-2021-0110542,2021-03-11,,MOTO,MASCULINO,39.0,LEVE,0,1
20989,LC-2021-0115349,2021-03-13,,CICLISTA,MASCULINO,34.0,LEVE,0,1
20990,LC-2021-0153936,2021-04-05,,MOTO,MASCULINO,34.0,LEVE,0,1
20991,LC-2021-0188578,2021-04-23,,MOTO,MASCULINO,33.0,LEVE,0,1
20992,LC-2021-0195717,2021-04-28,,MOVIL,MASCULINO,37.0,LEVE,0,1
20993,LC-2021-0197893,2021-04-29,,MOTO,FEMENINO,21.0,LEVE,0,1
20994,LC-2021-0198891,2021-04-30,,CICLISTA,FEMENINO,34.0,LEVE,0,1
20995,LC-2021-0201077,2021-05-02,,CICLISTA,MASCULINO,46.0,LEVE,0,1
20996,LC-2021-0276467,2021-06-17,,CICLISTA,FEMENINO,32.0,LEVE,0,1
20997,LC-2021-0279775,2021-06-10,,CICLISTA,MASCULINO,21.0,LEVE,0,1
20998,LC-2021-0307051,2021-06-30,,AUTO,MASCULINO,29.0,LEVE,0,1
20999,LC-2021-0309633,2021-06-30,,,MASCULINO,26.0,LEVE,0,1
21000,LC-2021-0319633,2021-06-30,,,FEMENINO,82.0,LEVE,0,1
21001,LC-2021-0324828,2021-07-10,,CICLISTA,FEMENINO,24.0,LEVE,0,1
21002,LC-2021-0341008,2021-07-20,,MOTO,MASCULINO,35.0,LEVE,0,1
21003,LC-2021-0346001,2021-07-22,,PEATON,FEMENINO,65.0,LEVE,0,1
21004,LC-2021-0346001,2021-07-22,,PEATON,FEMENINO,19.0,LEVE,0,1
21005,LC-2021-0397234,2021-08-06,,TRANSPORTE PUBLICO,FEMENINO,80.0,LEVE,0,1
21006,LC-2021-0403482,2021-08-13,,MOTO,MASCULINO,22.0,LEVE,0,1
21007,LC-2021-0415579,2021-08-22,,PEATON,MASCULINO,32.0,LEVE,0,1
21008,LC-2021-0419862,2021-08-20,,MOTO,MASCULINO,38.0,LEVE,0,1
21009,LC-2021-0423550,2021-08-25,,TRANSPORTE PUBLICO,FEMENINO,40.0,LEVE,0,1
21010,LC-2021-0446471,2021-09-08,,MOTO,MASCULINO,31.0,LEVE,0,1
21011,LC-2021-0453081,2021-09-12,,PEATON,FEMENINO,76.0,LEVE,0,1
21012,LC-2021-0460909,2021-09-16,,PEATON,FEMENINO,46.0,LEVE,0,1
21013,LC-2021-0483620,2021-09-29,,PEATON,,,LEVE,0,1
21014,LC-2021-0483620,2021-09-29,,PEATON,FEMENINO,65.0,LEVE,0,1
21015,LC-2021-0483620,2021-09-29,,PEATON,FEMENINO,,LEVE,0,1
21016,LC-2021-0489128,2021-10-01,,MOTO,MASCULINO,27.0,LEVE,0,1
21017,LC-2021-0494990,2021-10-05,,MOTO,,,LEVE,0,1
21018,LC-2021-0509243,2021-09-18,,,MASCULINO,46.0,LEVE,0,1
21019,LC-2021-0511057,2021-10-05,,,FEMENINO,60.0,LEVE,0,1
21020,LC-2021-0520212,2021-10-20,,PEATON,FEMENINO,67.0,LEVE,0,1
21021,LC-2021-0527414,2021-10-22,,MOTO,FEMENINO,26.0,LEVE,0,1
21022,LC-2021-0531564,2021-10-18,,CICLISTA,MASCULINO,34.0,LEVE,0,1
21023,LC-2021-0531614,2021-10-25,,PEATON,MASCULINO,49.0,LEVE,0,1
21024,LC-2021-0540501,2021-10-29,,MOTO,FEMENINO,27.0,LEVE,0,1
21025,LC-2021-0540543,2021-10-30,,CICLISTA,MASCULINO,27.0,LEVE,0,1
21026,LC-2021-0546994,2021-11-02,,CICLISTA,MASCULINO,25.0,LEVE,0,1
21027,LC-2021-0548365,2021-11-02,,CICLISTA,MASCULINO,22.0,LEVE,0,1
21028,LC-2021-0554070,2021-10-22,,,FEMENINO,26.0,LEVE,0,1
21029,LC-2021-0556709,2021-11-05,,PEATON,FEMENINO,40.0,LEVE,0,1
21030,LC-2021-0559735,2021-11-09,,MOTO,MASCULINO,37.0,LEVE,0,1
21031,LC-2021-0562480,2021-11-10,,TRANSPORTE PUBLICO,FEMENINO,8.0,LEVE,0,1
21032,LC-2021-0563034,2021-11-07,,AUTO,MASCULINO,45.0,LEVE,0,1
21033,LC-2021-0567702,2021-11-13,,CICLISTA,MASCULINO,30.0,LEVE,0,1
21034,LC-2021-0570277,2021-11-15,,MOTO,MASCULINO,19.0,LEVE,0,1
21035,LC-2021-0576931,2021-11-16,,CICLISTA,FEMENINO,23.0,LEVE,0,1
21036,LC-2021-0577269,2021-11-18,,CICLISTA,MASCULINO,38.0,LEVE,0,1
21037,LC-2021-0588949,2021-11-21,,MOTO,MASCULINO,54.0,LEVE,0,1
21038,LC-2021-0604390,2021-12-04,,CICLISTA,FEMENINO,31.0,LEVE,0,1
21039,LC-2021-0604776,2021-12-04,,PEATON,FEMENINO,21.0,LEVE,0,1
21040,LC-2021-0610897,2021-12-07,,MOTO,MASCULINO,45.0,LEVE,0,1
21041,LC-2021-0612033,2021-12-07,,PEATON,FEMENINO,63.0,LEVE,0,1
21042,LC-2021-0614514,2021-12-05,,CICLISTA,FEMENINO,34.0,LEVE,0,1
21043,LC-2021-0617352,2021-12-11,,MOTO,FEMENINO,23.0,LEVE,0,1
21044,LC-2021-0627200,2021-12-16,,,,,LEVE,0,1
21045,LC-2021-0627204,2021-12-16,,CICLISTA,MASCULINO,13.0,LEVE,0,1
21046,LC-2021-0628457,2021-12-17,,CICLISTA,MASCULINO,44.0,LEVE,0,1
21047,LC-2021-0630644,2021-12-18,,CICLISTA,MASCULINO,20.0,LEVE,0,1
21048,LC-2021-0632891,2021-12-20,,,MASCULINO,30.0,LEVE,0,1
21049,LC-2021-0633579,2021-12-20,,TRANSPORTE PUBLICO,FEMENINO,74.0,LEVE,0,1
21050,LC-2021-0633579,2021-12-20,,TRANSPORTE PUBLICO,FEMENINO,31.0,LEVE,0,1
21051,LC-2021-0649090,2021-12-29,,PEATON,MASCULINO,43.0,LEVE,0,1
21052,LC-2021-0650254,2021-12-30,,PEATON,,,LEVE,0,1
21053,LC-2021-0652171,2021-12-31,,,MASCULINO,22.0,LEVE,0,1
21054,LC-2021-0010009,2021-01-07,,MOTO,MASCULINO,34.0,LEVE,0,1
21055,LC-2021-0034046,2021-01-22,,PEATON,FEMENINO,51.0,LEVE,0,1
21056,LC-2021-0041119,2021-01-28,,TRANSPORTE PUBLICO,FEMENINO,64.0,LEVE,0,1
21057,LC-2021-0041539,2021-01-28,,CICLISTA,MASCULINO,37.0,LEVE,0,1
21058,LC-2021-0076668,2021-02-17,,CICLISTA,FEMENINO,46.0,LEVE,0,1
21059,LC-2021-0079075,2021-02-21,,MOTO,MASCULINO,25.0,LEVE,0,1
21060,LC-2021-0117307,2021-03-15,,TRANSPORTE PUBLICO,FEMENINO,62.0,LEVE,0,1
21061,LC-2021-0121484,2021-03-17,,PEATON,MASCULINO,68.0,LEVE,0,1
21062,LC-2021-0140495,2021-03-27,,PEATON,MASCULINO,6.0,GRAVE,0,1
21063,LC-2021-0144071,2021-03-30,,PEATON,FEMENINO,9.0,LEVE,0,1
21064,LC-2021-0163803,2021-04-08,,,MASCULINO,65.0,LEVE,0,1
21065,LC-2021-0189757,2021-04-25,,AUTO,MASCULINO,32.0,LEVE,0,1
21066,LC-2021-0189757,2021-04-25,,AUTO,MASCULINO,31.0,LEVE,0,1
21067,LC-2021-0189757,2021-04-25,,AUTO,MASCULINO,29.0,LEVE,0,1
21068,LC-2021-0189757,2021-04-25,,AUTO,MASCULINO,33.0,LEVE,0,1
21069,LC-2021-0193634,2021-04-27,,CICLISTA,MASCULINO,36.0,LEVE,0,1
21070,LC-2021-0247762,2021-06-03,,MOTO,MASCULINO,53.0,GRAVE,0,1
21071,LC-2021-0250218,2021-06-04,,MOTO,MASCULINO,39.0,LEVE,0,1
21072,LC-2021-0250995,2021-06-05,,MOTO,MASCULINO,36.0,LEVE,0,1
21073,LC-2021-0255611,2021-06-08,,MOTO,MASCULINO,27.0,LEVE,0,1
21074,LC-2021-0265468,2021-06-11,,CICLISTA,,,LEVE,0,1
21075,LC-2021-0274767,2021-06-18,,MOTO,MASCULINO,20.0,LEVE,0,1
21076,LC-2021-0278604,2021-06-21,,CICLISTA,MASCULINO,63.0,LEVE,0,1
21077,LC-2021-0289129,2021-06-23,,CICLISTA,MASCULINO,31.0,LEVE,0,1
21078,LC-2021-0303305,2021-06-27,,MOTO,MASCULINO,38.0,LEVE,0,1
21079,LC-2021-0319325,2021-07-07,,CICLISTA,FEMENINO,33.0,LEVE,0,1
21080,LC-2021-0323909,2021-07-09,,MOTO,MASCULINO,40.0,LEVE,0,1
21081,LC-2021-0324715,2021-07-01,,CICLISTA,FEMENINO,30.0,LEVE,0,1
21082,LC-2021-0324959,2021-07-10,,MOTO,MASCULINO,29.0,LEVE,0,1
21083,LC-2021-0329776,2021-07-13,,AUTO,FEMENINO,37.0,LEVE,0,1
21084,LC-2021-0329776,2021-07-13,,AUTO,MASCULINO,36.0,LEVE,0,1
21085,LC-2021-0336989,2021-07-17,,MOTO,MASCULINO,41.0,LEVE,0,1
21086,LC-2021-0366445,2021-07-26,,MOTO,MASCULINO,48.0,LEVE,0,1
21087,LC-2021-0378864,2021-07-30,,MOTO,MASCULINO,27.0,LEVE,0,1
21088,LC-2021-0384453,2021-07-20,,,,,LEVE,0,1
21089,LC-2021-0387592,2021-07-24,,,MASCULINO,30.0,LEVE,0,1
21090,LC-2021-0389841,2021-08-06,,MOTO,,,LEVE,0,1
21091,LC-2021-0391195,2021-08-07,,PEATON,FEMENINO,12.0,LEVE,0,1
21092,LC-2021-0402764,2021-08-13,,PEATON,FEMENINO,25.0,LEVE,0,1
21093,LC-2021-0403485,2021-08-14,,MOTO,MASCULINO,44.0,LEVE,0,1
21094,LC-2021-0404504,2021-08-16,,MOTO,MASCULINO,45.0,LEVE,0,1
21095,LC-2021-0413130,2021-08-20,,MOTO,FEMENINO,29.0,LEVE,0,1
21096,LC-2021-0416660,2021-08-23,,TRANSPORTE PUBLICO,FEMENINO,23.0,LEVE,0,1
21097,LC-2021-0421867,2021-08-25,,CICLISTA,MASCULINO,,LEVE,0,1
21098,LC-2021-0423951,2021-08-26,,PEATON,MASCULINO,57.0,LEVE,0,1
21099,LC-2021-0431986,2021-08-26,,UTILITARIO,MASCULINO,64.0,LEVE,0,1
21100,LC-2021-0436297,2021-09-02,,AUTO,MASCULINO,50.0,LEVE,0,1
21101,LC-2021-0441948,2021-09-06,,PEATON,MASCULINO,95.0,GRAVE,0,1
21102,LC-2021-0457929,2021-09-15,,CICLISTA,FEMENINO,32.0,LEVE,0,1
21103,LC-2021-0473683,2021-09-23,,MOTO,,,LEVE,0,1
21104,LC-2021-0476012,2021-09-24,,PEATON,MASCULINO,8.0,LEVE,0,1
21105,LC-2021-0478177,2021-09-26,,MOTO,MASCULINO,27.0,LEVE,0,1
21106,LC-2021-0482085,2021-09-28,,MOTO,,,GRAVE,0,1
21107,LC-2021-0499055,2021-10-07,,AUTO,MASCULINO,61.0,LEVE,0,1
21108,LC-2021-0499055,2021-10-07,,AUTO,FEMENINO,53.0,LEVE,0,1
21109,LC-2021-0499055,2021-10-07,,AUTO,MASCULINO,10.0,LEVE,0,1
21110,LC-2021-0499063,2021-10-07,,UTILITARIO,MASCULINO,46.0,LEVE,0,1
21111,LC-2021-0532795,2021-10-26,,MOTO,MASCULINO,43.0,GRAVE,0,1
21112,LC-2021-0533501,2021-10-26,,MOTO,,,LEVE,0,1
21113,LC-2021-0541493,2021-10-30,,MOTO,MASCULINO,29.0,LEVE,0,1
21114,LC-2021-0546404,2021-11-02,,MOTO,MASCULINO,28.0,LEVE,0,1
21115,LC-2021-0553160,2021-11-04,,CICLISTA,FEMENINO,44.0,LEVE,0,1
21116,LC-2021-0562464,2021-11-10,,TRANSPORTE PUBLICO,FEMENINO,43.0,LEVE,0,1
21117,LC-2021-0564065,2021-11-11,,MOTO,MASCULINO,32.0,LEVE,0,1
21118,LC-2021-0564439,2021-11-11,,PEATON,MASCULINO,64.0,LEVE,0,1
21119,LC-2021-0564954,2021-11-08,,CICLISTA,FEMENINO,47.0,LEVE,0,1
21120,LC-2021-0577413,2021-11-18,,TAXI,MASCULINO,58.0,LEVE,0,1
21121,LC-2021-0577413,2021-11-18,,TAXI,FEMENINO,50.0,LEVE,0,1
21122,LC-2021-0580412,2021-11-20,,MOTO,MASCULINO,47.0,LEVE,0,1
21123,LC-2021-0584444,2021-11-23,,PEATON,FEMENINO,45.0,GRAVE,0,1
21124,LC-2021-0584444,2021-11-23,,PEATON,MASCULINO,21.0,LEVE,0,1
21125,LC-2021-0596726,2021-11-30,,MOTO,MASCULINO,42.0,LEVE,0,1
21126,LC-2021-0601587,2021-12-02,,CICLISTA,MASCULINO,30.0,LEVE,0,1
21127,LC-2021-0601587,2021-12-02,,CICLISTA,MASCULINO,26.0,LEVE,0,1
21128,LC-2021-0609837,2021-09-28,,,MASCULINO,8.0,LEVE,0,1
21129,LC-2021-0617981,2021-12-12,,MOTO,MASCULINO,23.0,LEVE,0,1
