,id_hecho,n_victimas,fecha,hh,tipo_calle,comuna,longitud,latitud,victima,acusado,gravedad,Victima_fatal,Victima_no_fatal
19550,LC-2021-0192660,1,2021-04-27,8.0,CALLE,4.0,-58.404926411701,-34.647820481756,MOTO,CAMIONETA,LEVE,0,1
19551,LC-2021-0192675,2,2021-04-27,7.0,CALLE,10.0,-58.515345063524,-34.620235455634,PEATON,AUTO,LEVE,0,1
19552,LC-2021-0192761,1,2021-04-27,8.0,CALLE,9.0,-58.510117121246,-34.65953800797,MOTO,CAMIONETA,LEVE,0,1
19553,LC-2021-0192876,1,2021-04-27,8.0,AVENIDA,9.0,-58.529942190033,-34.640559183402,AUTO,AUTO,LEVE,0,1
19554,LC-2021-0192945,1,2021-04-27,10.0,AVENIDA,14.0,-58.41119145464,-34.590346418175,,,LEVE,0,1
19555,LC-2021-0193075,1,2021-04-27,11.0,AVENIDA,12.0,-58.489511222505,-34.583939577195,TAXI,CAMIONETA,LEVE,0,1
19556,LC-2021-0193138,1,2021-04-27,12.0,AVENIDA,1.0,-58.372141693832,-34.609110421288,TAXI,TRANSPORTE PUBLICO,LEVE,0,1
19557,LC-2021-0193170,1,2021-04-27,11.0,CALLE,4.0,-58.356406247889,-34.631223167707,MOTO,AUTO,LEVE,0,1
19558,LC-2021-0193237,2,2021-04-27,12.0,CALLE,1.0,-58.383065946866,-34.616535283699,MOTO,CAMIONETA,LEVE,0,1
19559,LC-2021-0193385,1,2021-04-27,13.0,CALLE,12.0,-58.505396143667,-34.589542592779,PEATON,AUTO,LEVE,0,1
19560,LC-2021-0193392,1,2021-04-27,14.0,AVENIDA,3.0,-58.405253577982,-34.60280129204,PEATON,MOTO,LEVE,0,1
19561,LC-2021-0193438,1,2021-04-27,14.0,AVENIDA,9.0,-58.484080006863,-34.648159023174,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19562,LC-2021-0193520,1,2021-04-27,14.0,CALLE,11.0,-58.481502264862,-34.615945842123,AUTO,,LEVE,0,1
19563,LC-2021-0193548,1,2021-04-27,15.0,AVENIDA,7.0,-58.424920060067,-34.640438564184,MOTO,CAMIONETA,LEVE,0,1
19564,LC-2021-0193718,2,2021-04-27,0.0,CALLE,7.0,-58.434445934349,-34.642860295372,MOTO,AUTO,LEVE,0,1
19565,LC-2021-0193754,1,2021-04-27,14.0,CALLE,8.0,-58.479853868735,-34.661910527195,,,LEVE,0,1
19566,LC-2021-0193948,1,2021-04-27,19.0,CALLE,7.0,-58.470659373706,-34.628423065429,PEATON,AUTO,LEVE,0,1
19567,LC-2021-0194725,1,2021-04-27,12.0,AVENIDA,1.0,-58.377223975968,-34.613006160941,MOTO,AUTO,LEVE,0,1
19568,LC-2021-0194820,1,2021-04-27,11.0,AVENIDA,14.0,-58.409031441319,-34.587558949916,,,LEVE,0,1
19569,LC-2021-0195202,1,2021-04-27,15.0,AVENIDA,14.0,-58.401510821168,-34.579113288342,MOTO,AUTO,LEVE,0,1
19570,LC-2021-0195225,1,2021-04-27,13.0,AVENIDA,3.0,-58.405472227484,-34.604562939849,PEATON,MOTO,LEVE,0,1
19571,LC-2021-0194616,1,2021-04-28,9.0,AVENIDA,9.0,-58.526735306441,-34.639354924655,MOTO,,LEVE,0,1
19572,LC-2021-0194785,1,2021-04-28,15.0,AVENIDA,12.0,-58.512614617326,-34.578049324869,MOTO,TRANSPORTE PUBLICO,LEVE,0,1
19573,LC-2021-0194894,1,2021-04-28,10.0,AVENIDA,11.0,-58.501587580884,-34.599322334412,PEATON,MOTO,LEVE,0,1
19574,LC-2021-0195136,1,2021-04-28,13.0,AVENIDA,12.0,-58.476583821063,-34.576479594692,MOTO,AUTO,LEVE,0,1
19575,LC-2021-0195217,1,2021-04-28,12.0,AVENIDA,5.0,-58.42467867091,-34.608630025984,MOTO,CAMION,LEVE,0,1
19576,LC-2021-0195318,1,2021-04-28,15.0,AVENIDA,2.0,-58.385849290257,-34.586588253986,MOTO,,LEVE,0,1
19577,LC-2021-0195449,7,2021-04-28,16.0,CALLE,4.0,-58.40969005006,-34.650552900169,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19578,LC-2021-0195591,1,2021-04-28,16.0,CALLE,4.0,-58.428071725344,-34.651565870768,,,LEVE,0,1
19579,LC-2021-0195717,1,2021-04-28,18.0,CALLE,14.0,-58.424283576009,-34.587449354524,MOVIL,AUTO,LEVE,0,1
19580,LC-2021-0195761,1,2021-04-28,19.0,CALLE,7.0,-58.461800281974,-34.621832569232,,,LEVE,0,1
19581,LC-2021-0195872,1,2021-04-28,20.0,AVENIDA,5.0,-58.41720474653,-34.620846508085,MOTO,CAMIONETA,LEVE,0,1
19582,LC-2021-0195896,1,2021-04-28,18.0,CALLE,11.0,-58.495991657221,-34.603040832614,PEATON,CAMIONETA,LEVE,0,1
19583,LC-2021-0195903,1,2021-04-28,0.0,,,,,MOTO,MOVIL,LEVE,0,1
19584,LC-2021-0196015,1,2021-04-28,22.0,AVENIDA,7.0,-58.466115269021,-34.624664269287,MOTO,AUTO,LEVE,0,1
19585,LC-2021-0198910,1,2021-04-28,12.0,AVENIDA,12.0,-58.478140421234,-34.571816013997,MOTO,,LEVE,0,1
19586,LC-2021-0202558,1,2021-04-28,11.0,AVENIDA,9.0,-58.502517906284,-34.674503135662,,,LEVE,0,1
19587,LC-2021-0196252,3,2021-04-29,7.0,AVENIDA,12.0,-58.509930461176,-34.56919739421,MOTO,MOTO,LEVE,0,1
19588,LC-2021-0196547,1,2021-04-29,8.0,CALLE,8.0,-58.485364420773,-34.670932026018,PEATON,AUTO,LEVE,0,1
19589,LC-2021-0196701,1,2021-04-29,9.0,AVENIDA,1.0,-58.375265395034,-34.580829922426,MOTO,,LEVE,0,1
19590,LC-2021-0196770,1,2021-04-29,12.0,AVENIDA,2.0,-58.390948322206,-34.584811650165,MOTO,CAMIONETA,LEVE,0,1
19591,LC-2021-0196961,1,2021-04-29,14.0,CALLE,4.0,-58.377672780189,-34.63816205896,PEATON,AUTO,LEVE,0,1
19592,LC-2021-0197025,1,2021-04-29,13.0,AVENIDA,7.0,-58.47346165584,-34.622174131117,PEATON,AUTO,LEVE,0,1
19593,LC-2021-0197351,1,2021-04-29,16.0,CALLE,12.0,-58.473818332263,-34.561337297797,PEATON,AUTO,LEVE,0,1
19594,LC-2021-0197509,1,2021-04-29,17.0,AVENIDA,5.0,-58.415957957274,-34.631379624165,PEATON,AUTO,LEVE,0,1
19595,LC-2021-0197644,1,2021-04-29,14.0,AVENIDA,9.0,-58.505776447537,-34.667134568485,MOTO,AUTO,LEVE,0,1
19596,LC-2021-0197780,1,2021-04-29,21.0,AVENIDA,5.0,-58.426077321917,-34.629017887212,,AUTO,LEVE,0,1
19597,LC-2021-0197801,1,2021-04-29,20.0,AVENIDA,12.0,-58.477855281398,-34.554314471769,MOTO,MOTO,LEVE,0,1
19598,LC-2021-0197811,2,2021-04-29,21.0,AVENIDA,9.0,-58.472044600203,-34.651740506323,MOTO,CAMION,LEVE,0,1
19599,LC-2021-0197854,1,2021-04-29,20.0,AVENIDA,2.0,-58.385849290257,-34.586588253986,MOTO,AUTO,LEVE,0,1
19600,LC-2021-0197893,1,2021-04-29,23.0,CALLE,14.0,-58.426315682178,-34.58485663135,MOTO,AUTO,LEVE,0,1
19601,LC-2021-0197961,1,2021-04-29,0.0,,,,,MOTO,PEATON,GRAVE,0,1
19602,LC-2021-0198494,1,2021-04-30,11.0,CALLE,6.0,-58.452269072279,-34.61329697174,MOTO,CAMIONETA,LEVE,0,1
19603,LC-2021-0198538,1,2021-04-30,10.0,CALLE,4.0,-58.362843909093,-34.641396556573,,,LEVE,0,1
19604,LC-2021-0198559,1,2021-04-30,11.0,,,-58.4843589058555,-34.6462866210599,MOTO,AUTO,LEVE,0,1
19605,LC-2021-0198654,1,2021-04-30,10.0,,,,,MOTO,CAMIONETA,LEVE,0,1
19606,LC-2021-0198842,1,2021-04-30,12.0,CALLE,10.0,-58.500112548839,-34.633090140299,PEATON,AUTO,LEVE,0,1
19607,LC-2021-0198853,1,2021-04-30,13.0,AVENIDA,12.0,-58.487238502619,-34.573620666481,MOTO,CAMIONETA,LEVE,0,1
19608,LC-2021-0198926,1,2021-04-30,13.0,CALLE,11.0,-58.480571477324,-34.610253037493,MOTO,CAMIONETA,LEVE,0,1
19609,LC-2021-0198968,1,2021-04-30,13.0,CALLE,13.0,-58.4397792559,-34.553628114938,MOTO,AUTO,LEVE,0,1
19610,LC-2021-0199150,1,2021-04-30,15.0,CALLE,15.0,-58.494975083411,-34.594262441626,MOTO,AUTO,LEVE,0,1
19611,LC-2021-0199299,3,2021-04-30,16.0,AVENIDA,9.0,-58.518399307019,-34.662524884133,MOTO,MOTO,LEVE,0,1
19612,LC-2021-0199336,1,2021-04-30,17.0,AVENIDA,5.0,-58.417702963285,-34.621245481301,,,LEVE,0,1
19613,LC-2021-0199452,1,2021-04-30,16.0,CALLE,3.0,-58.406455189241,-34.60185587868,PEATON,,LEVE,0,1
19614,LC-2021-0199515,1,2021-04-30,18.0,AVENIDA,11.0,-58.507392116605,-34.593018566377,MOTO,AUTO,LEVE,0,1
19615,LC-2021-0199526,1,2021-04-30,15.0,AVENIDA,1.0,-58.391663190339,-34.610295525433,MOTO,AUTO,LEVE,0,1
19616,LC-2021-0199581,1,2021-04-30,19.0,AVENIDA,8.0,-58.479175812045,-34.691835549834,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,LEVE,0,1
19617,LC-2021-0199664,1,2021-04-30,21.0,CALLE,10.0,-58.504785818466,-34.640724575377,AUTO,CAMION,LEVE,0,1
19618,LC-2021-0199813,1,2021-04-30,22.0,,8.0,-58.466394,-34.674789,,,LEVE,0,1
19619,LC-2021-0200195,1,2021-04-30,15.0,AVENIDA,7.0,-58.472107839335,-34.625702369022,,,LEVE,0,1
19620,LC-2021-0200546,1,2021-04-30,20.0,AVENIDA,6.0,-58.441593766295,-34.608383077587,,,LEVE,0,1
19621,LC-2021-0200342,1,2021-05-01,15.0,AVENIDA,13.0,-58.449497920254,-34.577695979917,,,LEVE,0,1
19622,LC-2021-0200531,1,2021-05-01,19.0,AVENIDA,13.0,-58.460778963913,-34.557359396916,,,LEVE,0,1
19623,LC-2021-0200684,1,2021-05-01,21.0,CALLE,1.0,-58.382666134943,-34.630859548015,,,LEVE,0,1
19624,LC-2021-0200747,1,2021-05-01,18.0,AVENIDA,14.0,-58.399364781411,-34.582714745893,,,LEVE,0,1
19625,LC-2021-0200771,1,2021-05-02,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19626,LC-2021-0200839,1,2021-05-02,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19627,LC-2021-0201166,1,2021-05-02,12.0,CALLE,3.0,-58.399720653193,-34.60222138184,,,LEVE,0,1
19628,LC-2021-0201378,1,2021-05-02,0.0,,,,,MOTO,OBJETO FIJO,LEVE,0,1
19629,LC-2021-0201510,1,2021-05-02,20.0,AVENIDA,1.0,-58.374718023652,-34.612650021808,,,LEVE,0,1
19630,LC-2021-0201605,1,2021-05-02,21.0,AVENIDA,1.0,-58.381136675759,-34.617653238781,,,LEVE,0,1
19631,LC-2021-0201964,1,2021-05-03,9.0,AVENIDA,7.0,-58.471104246994,-34.627424083182,,,LEVE,0,1
19632,LC-2021-0202478,1,2021-05-03,12.0,AVENIDA,2.0,-58.401074406191,-34.591163652198,,,LEVE,0,1
19633,LC-2021-0202498,1,2021-05-03,12.0,CALLE,1.0,-58.382233829418,-34.626938657191,,,LEVE,0,1
19634,LC-2021-0202588,1,2021-05-03,13.0,CALLE,7.0,-58.43876665088,-34.634010173947,,,LEVE,0,1
19635,LC-2021-0202672,1,2021-05-03,10.0,CALLE,9.0,-58.518000704658,-34.656957906412,,,LEVE,0,1
19636,LC-2021-0202784,1,2021-05-03,14.0,CALLE,10.0,-58.479084306375,-34.625360043253,,,LEVE,0,1
19637,LC-2021-0202900,1,2021-05-03,14.0,AVENIDA,7.0,-58.469352016501,-34.631867819019,,,GRAVE,0,1
19638,LC-2021-0203003,1,2021-05-03,0.0,,,,,PEATON,AUTO,LEVE,0,1
19639,LC-2021-0203108,1,2021-05-03,17.0,AVENIDA,7.0,-58.433930754889,-34.628499157941,,,LEVE,0,1
19640,LC-2021-0203212,1,2021-05-03,19.0,CALLE,3.0,-58.409793056218,-34.602543120672,,,LEVE,0,1
19641,LC-2021-0203225,1,2021-05-03,19.0,CALLE,1.0,-58.384397223437,-34.623493488396,,,LEVE,0,1
19642,LC-2021-0492756,1,2021-05-03,13.0,,,,,,,LEVE,0,1
19643,LC-2021-0204446,1,2021-05-04,15.0,CALLE,10.0,-58.502278476056,-34.620871058585,,,LEVE,0,1
19644,LC-2021-0204541,1,2021-05-04,14.0,CALLE,6.0,-58.453257534488,-34.615681384256,,,LEVE,0,1
19645,LC-2021-0204627,1,2021-05-04,16.0,AVENIDA,13.0,-58.4533138768,-34.565543419143,,,LEVE,0,1
19646,LC-2021-0204704,1,2021-05-04,16.0,CALLE,9.0,-58.501269813766,-34.652154277347,,,LEVE,0,1
19647,LC-2021-0204799,1,2021-05-04,17.0,AVENIDA,7.0,-58.471584580409,-34.626867310847,,,LEVE,0,1
19648,LC-2021-0204899,1,2021-05-04,17.0,AVENIDA,7.0,-58.467177119178,-34.632923906849,,,LEVE,0,1
19649,LC-2021-0204956,1,2021-05-04,19.0,CALLE,4.0,-58.377133531396,-34.648948173529,,,LEVE,0,1
19650,LC-2021-0204973,1,2021-05-04,20.0,AVENIDA,2.0,-58.396635457733,-34.587678978134,,,LEVE,0,1
19651,LC-2021-0206055,1,2021-05-04,19.0,CALLE,1.0,-58.384397223437,-34.623493488396,,,LEVE,0,1
19652,LC-2021-0209125,1,2021-05-04,16.0,CALLE,2.0,-58.389786355598,-34.597195090341,,,LEVE,0,1
19653,LC-2021-0205870,1,2021-05-05,12.0,CALLE,1.0,-58.387895109663,-34.605362932341,,,LEVE,0,1
19654,LC-2021-0205896,1,2021-05-05,12.0,CALLE,3.0,-58.396928292285,-34.603282375455,,,LEVE,0,1
19655,LC-2021-0206536,1,2021-05-05,17.0,AVENIDA,7.0,-58.454578181684,-34.625643522935,,,LEVE,0,1
19656,LC-2021-0206622,1,2021-05-05,19.0,AVENIDA,7.0,-58.44885766516,-34.639638445936,,,LEVE,0,1
19657,LC-2021-0208069,1,2021-05-05,12.0,,,-58.4407511776068,-34.6507405545515,,,LEVE,0,1
19658,LC-2021-0210301,1,2021-05-05,17.0,CALLE,6.0,-58.428802794823,-34.618506422544,,,LEVE,0,1
19659,LC-2021-0215714,1,2021-05-05,9.0,CALLE,14.0,-58.417069186753,-34.588184805476,,,LEVE,0,1
19660,LC-2021-0252947,1,2021-05-05,13.0,AVENIDA,9.0,-58.487135510234,-34.647522755142,MOTO,MOTO,LEVE,0,1
19661,LC-2021-0258780,1,2021-05-05,17.0,AVENIDA,1.0,-58.388954149848,-34.61363728701,MOTO,MOTO,LEVE,0,1
19662,LC-2021-0207093,1,2021-05-06,8.0,AVENIDA,3.0,-58.403913708232,-34.614405963313,,,LEVE,0,1
19663,LC-2021-0208134,1,2021-05-06,14.0,CALLE,4.0,-58.370954523809,-34.6453975887,,,LEVE,0,1
19664,LC-2021-0208251,1,2021-05-06,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19665,LC-2021-0208381,1,2021-05-06,15.0,AVENIDA,12.0,-58.501734486015,-34.574484297915,,,LEVE,0,1
19666,LC-2021-0208444,1,2021-05-06,15.0,AVENIDA,6.0,-58.434731504171,-34.608731418017,,,LEVE,0,1
19667,LC-2021-0208494,1,2021-05-06,19.0,CALLE,3.0,-58.406291110179,-34.599080500577,,,LEVE,0,1
19668,LC-2021-0208544,1,2021-05-06,20.0,AVENIDA,8.0,-58.437023955203,-34.65678379658,,,LEVE,0,1
19669,LC-2021-0208620,1,2021-05-06,21.0,,13.0,-58.4531743358562,-34.5401208448916,,,LEVE,0,1
19670,LC-2021-0229667,1,2021-05-06,12.0,CALLE,3.0,-58.392115437039,-34.606787811802,,,LEVE,0,1
19671,LC-2021-0208169,1,2021-05-06,,CALLE,,,,MOTO,AUTO,LEVE,0,1
19672,LC-2021-0208986,1,2021-05-07,8.0,AVENIDA,1.0,-58.381972268502,-34.588698726116,,,LEVE,0,1
19673,LC-2021-0209020,1,2021-05-07,9.0,AVENIDA,9.0,-58.502517906284,-34.674503135662,,,LEVE,0,1
19674,LC-2021-0209373,1,2021-05-07,8.0,AVENIDA,6.0,-58.433067206322,-34.606881056817,,,LEVE,0,1
19675,LC-2021-0209409,1,2021-05-07,10.0,CALLE,3.0,-58.414290946153,-34.610264646023,,,LEVE,0,1
19676,LC-2021-0209423,1,2021-05-07,11.0,AVENIDA,1.0,-58.369302103367,-34.618383787488,,,LEVE,0,1
19677,LC-2021-0209435,1,2021-05-07,11.0,CALLE,1.0,-58.380597180519,-34.6107298276,,,LEVE,0,1
19678,LC-2021-0209445,1,2021-05-07,12.0,AVENIDA,14.0,-58.416736266818,-34.584625601915,,,LEVE,0,1
19679,LC-2021-0209470,1,2021-05-07,12.0,AVENIDA,4.0,-58.389911622729,-34.634207977079,,,LEVE,0,1
19680,LC-2021-0209920,1,2021-05-07,14.0,CALLE,1.0,-58.390386050042,-34.615628106349,,,LEVE,0,1
19681,LC-2021-0209968,1,2021-05-07,16.0,CALLE,13.0,-58.445062648758,-34.563889238468,,,LEVE,0,1
19682,LC-2021-0210119,1,2021-05-07,16.0,AVENIDA,7.0,-58.466714707082,-34.636756163869,,,LEVE,0,1
19683,LC-2021-0210243,1,2021-05-07,16.0,AVENIDA,7.0,-58.455453369026,-34.626382091539,,,LEVE,0,1
19684,LC-2021-0210277,1,2021-05-07,16.0,CALLE,7.0,-58.474989781586,-34.628500333761,,,LEVE,0,1
19685,LC-2021-0210297,1,2021-05-07,19.0,AVENIDA,12.0,-58.486715357861,-34.5432121651,,,LEVE,0,1
19686,LC-2021-0210372,1,2021-05-07,0.0,,,,,MOTO,AUTO,LEVE,0,1
19687,LC-2021-0210419,1,2021-05-07,18.0,AVENIDA,1.0,-58.384394762619,-34.62231326204,,,LEVE,0,1
19688,LC-2021-0210423,1,2021-05-07,20.0,CALLE,2.0,-58.405896956526,-34.585512409437,,,LEVE,0,1
19689,LC-2021-0210484,1,2021-05-07,19.0,CALLE,2.0,-58.409898879041,-34.59677246027,,,LEVE,0,1
19690,LC-2021-0210549,1,2021-05-07,23.0,AVENIDA,10.0,-58.486064755074,-34.640478183185,,,LEVE,0,1
19691,LC-2021-0211393,1,2021-05-07,22.0,AVENIDA,6.0,-58.441021247292,-34.626496795059,,,LEVE,0,1
19692,LC-2021-0213724,1,2021-05-07,7.0,AVENIDA,7.0,-58.456710232802,-34.626666047841,,,LEVE,0,1
19693,LC-2021-0238082,1,2021-05-07,8.0,AVENIDA,6.0,-58.45083162965,-34.627074085757,,,LEVE,0,1
19694,LC-2021-0210808,1,2021-05-08,10.0,AVENIDA,13.0,-58.45405628004,-34.579308190184,,,LEVE,0,1
19695,LC-2021-0210953,1,2021-05-08,0.0,,,,,,,LEVE,0,1
19696,LC-2021-0211111,1,2021-05-08,14.0,AVENIDA,3.0,-58.397828783778,-34.623232983107,,,LEVE,0,1
19697,LC-2021-0211347,1,2021-05-08,20.0,AVENIDA,11.0,-58.490421660419,-34.611709708039,,,LEVE,0,1
19698,LC-2021-0211446,1,2021-05-08,22.0,CALLE,1.0,-58.372735710093,-34.623136862886,,,LEVE,0,1
19699,LC-2021-0212038,1,2021-05-08,19.0,AVENIDA,8.0,-58.486326407392,-34.684698351864,,,LEVE,0,1
19700,LC-2021-0213456,1,2021-05-08,16.0,AVENIDA,2.0,-58.402350840143,-34.594442320744,,,LEVE,0,1
19701,LC-2021-0225858,1,2021-05-08,17.0,CALLE,3.0,-58.403633628515,-34.604749874244,,,LEVE,0,1
19702,LC-2021-0211817,1,2021-05-09,12.0,AVENIDA,13.0,-58.463543011626,-34.55448062462,,,LEVE,0,1
19703,LC-2021-0212202,1,2021-05-09,19.0,CALLE,8.0,-58.485251272591,-34.668201401582,,,LEVE,0,1
19704,LC-2021-0212273,1,2021-05-09,20.0,AVENIDA,1.0,-58.381542009623,-34.609063850489,,,LEVE,0,1
19705,LC-2021-0527111,1,2021-05-09,13.0,,,,,,,LEVE,0,1
19706,LC-2021-0212802,1,2021-05-10,9.0,CALLE,1.0,-58.37393770356,-34.622351706805,,,LEVE,0,1
19707,LC-2021-0212887,1,2021-05-10,10.0,AVENIDA,6.0,-58.430760762017,-34.622544232993,,,LEVE,0,1
19708,LC-2021-0213052,1,2021-05-10,10.0,CALLE,3.0,-58.392036822337,-34.607985670074,,,LEVE,0,1
19709,LC-2021-0213615,1,2021-05-10,0.0,,,,,BICICLETA,AUTO,GRAVE,0,1
19710,LC-2021-0213868,1,2021-05-10,17.0,,,,,,,LEVE,0,1
19711,LC-2021-0213925,1,2021-05-10,16.0,CALLE,13.0,-58.453614278437,-34.57458304722,,,LEVE,0,1
19712,LC-2021-0213988,1,2021-05-10,18.0,AVENIDA,1.0,-58.370137866175,-34.60734140567,,,LEVE,0,1
19713,LC-2021-0214316,1,2021-05-10,23.0,AVENIDA,9.0,-58.469777907639,-34.649673661122,,,LEVE,0,1
19714,LC-2021-0217665,1,2021-05-10,21.0,CALLE,1.0,-58.377202387065,-34.622065014593,,,LEVE,0,1
19715,LC-2021-0214544,1,2021-05-11,7.0,CALLE,9.0,-58.501269813766,-34.652154277347,,,LEVE,0,1
19716,LC-2021-0214679,1,2021-05-11,9.0,,,,,,,LEVE,0,1
19717,LC-2021-0214876,1,2021-05-11,11.0,AVENIDA,10.0,-58.478741247699,-34.628268083038,,,LEVE,0,1
19718,LC-2021-0214960,1,2021-05-11,12.0,AVENIDA,1.0,-58.380998330204,-34.622149537067,,,LEVE,0,1
19719,LC-2021-0215440,1,2021-05-11,16.0,CALLE,1.0,-58.375527790031,-34.584277499024,,,LEVE,0,1
19720,LC-2021-0215485,1,2021-05-11,15.0,CALLE,2.0,-58.405500708019,-34.587177674301,,,LEVE,0,1
19721,LC-2021-0215681,1,2021-05-11,18.0,AVENIDA,3.0,-58.401103697421,-34.628691940313,,,LEVE,0,1
19722,LC-2021-0215683,1,2021-05-11,17.0,AVENIDA,4.0,-58.416032746327,-34.64904892635,,,LEVE,0,1
19723,LC-2021-0215847,1,2021-05-11,17.0,CALLE,1.0,-58.386142908751,-34.602557966696,,,LEVE,0,1
19724,LC-2021-0215904,1,2021-05-11,17.0,AVENIDA,7.0,-58.454570235933,-34.643478482734,,,LEVE,0,1
19725,LC-2021-0216071,1,2021-05-11,21.0,CALLE,1.0,-58.383467956071,-34.608576851352,,,GRAVE,0,1
19726,LC-2021-0216875,1,2021-05-11,19.0,CALLE,1.0,-58.382209281858,-34.60373898087,,,LEVE,0,1
19727,LC-2021-0216699,1,2021-05-12,12.0,AVENIDA,1.0,-58.377959375375,-34.591242966695,,,LEVE,0,1
19728,LC-2021-0216741,1,2021-05-12,11.0,CALLE,4.0,-58.391550003994,-34.649812514328,,,LEVE,0,1
19729,LC-2021-0216916,1,2021-05-12,0.0,,,,,MOTO,AUTO,LEVE,0,1
19730,LC-2021-0217242,1,2021-05-12,16.0,AVENIDA,2.0,-58.398524763299,-34.595388534127,,,LEVE,0,1
19731,LC-2021-0217503,1,2021-05-12,14.0,AVENIDA,7.0,-58.470363553966,-34.628565431693,,,LEVE,0,1
19732,LC-2021-0217656,1,2021-05-12,19.0,AVENIDA,9.0,-58.472706894172,-34.652344334473,,,LEVE,0,1
19733,LC-2021-0217660,2,2021-05-12,0.0,,,,,PEATON,AUTO,LEVE,0,1
19734,LC-2021-0217717,1,2021-05-12,19.0,CALLE,7.0,-58.464500654027,-34.626440134471,,,LEVE,0,1
19735,LC-2021-0217781,1,2021-05-12,18.0,,1.0,-58.381263,-34.581731,,,LEVE,0,1
19736,LC-2021-0218201,1,2021-05-12,13.0,CALLE,3.0,-58.403135654669,-34.613352495445,,,LEVE,0,1
19737,LC-2021-0224237,1,2021-05-12,9.0,AVENIDA,2.0,-58.392934176571,-34.599636420664,,,LEVE,0,1
19738,LC-2021-0218308,1,2021-05-13,9.0,CALLE,13.0,-58.469831313265,-34.553625219126,,,LEVE,0,1
19739,LC-2021-0218705,1,2021-05-13,12.0,AVENIDA,13.0,-58.445235955005,-34.559538557932,,,LEVE,0,1
19740,LC-2021-0218717,1,2021-05-13,12.0,CALLE,4.0,-58.424357303032,-34.650554875643,,,LEVE,0,1
19741,LC-2021-0218940,1,2021-05-13,13.0,AVENIDA,3.0,-58.409607324971,-34.60424912791,,,LEVE,0,1
19742,LC-2021-0218954,1,2021-05-13,13.0,,,,,,,LEVE,0,1
19743,LC-2021-0219052,1,2021-05-13,14.0,CALLE,7.0,-58.462279622967,-34.634168963037,,,LEVE,0,1
19744,LC-2021-0219060,1,2021-05-13,13.0,AVENIDA,4.0,-58.423788345163,-34.657341003974,,,LEVE,0,1
19745,LC-2021-0219178,1,2021-05-13,14.0,CALLE,7.0,-58.462279622967,-34.634168963037,,,LEVE,0,1
19746,LC-2021-0219269,1,2021-05-13,15.0,CALLE,3.0,-58.405986235789,-34.623013001523,,,LEVE,0,1
19747,LC-2021-0219430,1,2021-05-13,19.0,AVENIDA,9.0,-58.470384455121,-34.643676494937,,,LEVE,0,1
19748,LC-2021-0219447,1,2021-05-13,0.0,,,,,AUTO,AUTO,LEVE,0,1
19749,LC-2021-0219531,1,2021-05-13,19.0,AVENIDA,9.0,-58.48265523926,-34.654796980431,,,LEVE,0,1
19750,LC-2021-0219951,1,2021-05-14,0.0,,,,,MOTO,AUTO,LEVE,0,1
19751,LC-2021-0220381,1,2021-05-14,11.0,CALLE,8.0,-58.489288335782,-34.669368405031,,,LEVE,0,1
19752,LC-2021-0220721,1,2021-05-14,12.0,CALLE,11.0,-58.47511148662,-34.605990388261,,,LEVE,0,1
19753,LC-2021-0220924,1,2021-05-14,0.0,,,,,MOTO,AUTO,LEVE,0,1
19754,LC-2021-0221026,1,2021-05-14,15.0,AVENIDA,1.0,-58.382233829418,-34.626938657191,,,LEVE,0,1
19755,LC-2021-0221146,1,2021-05-14,17.0,CALLE,13.0,-58.449298836516,-34.554815745295,,,LEVE,0,1
19756,LC-2021-0221252,1,2021-05-14,18.0,CALLE,9.0,-58.473026913554,-34.660371795518,,,LEVE,0,1
19757,LC-2021-0221354,1,2021-05-14,21.0,CALLE,11.0,-58.521955926163,-34.616387987502,,,LEVE,0,1
19758,LC-2021-0221410,1,2021-05-14,0.0,,,,,MOTO,AUTO,LEVE,0,1
19759,LC-2021-0221715,1,2021-05-15,8.0,CALLE,7.0,-58.466708105943,-34.643425426502,,,LEVE,0,1
19760,LC-2021-0221947,1,2021-05-15,12.0,AVENIDA,9.0,-58.482679796898,-34.650829625528,,,LEVE,0,1
19761,LC-2021-0222096,1,2021-05-15,12.0,CALLE,3.0,-58.405279458288,-34.613423323481,,,LEVE,0,1
19762,LC-2021-0222229,1,2021-05-15,17.0,AVENIDA,9.0,-58.52288727521,-34.655431989094,,,LEVE,0,1
19763,LC-2021-0222236,1,2021-05-15,17.0,AVENIDA,9.0,-58.525766059083,-34.656887319301,,,LEVE,0,1
19764,LC-2021-0222437,1,2021-05-15,19.0,CALLE,1.0,-58.373164576775,-34.616210363695,,,LEVE,0,1
19765,LC-2021-0222467,1,2021-05-15,19.0,AVENIDA,1.0,-58.381041666429,-34.619756510062,,,LEVE,0,1
19766,LC-2021-0222559,1,2021-05-15,0.0,,,,,MOTO,AUTO,GRAVE,0,1
19767,LC-2021-0435087,1,2021-05-15,6.0,,,,,,,LEVE,0,1
